Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"NZL","New Zealand","NZL001","NZL001 - Margot Forde Genebank, AgResearch Ltd","BZ 5838","Triticum spelta","Triticum","spelta","Triticum","aestivum","spelt","2010/12","","","Unknown","","","","","","12) Seed medium-term","","","Margot Forde Genebank, AgResearch Ltd","http://www.fao.org/wiews/data/organizations/en/?instcode=NZL001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NZL","New Zealand","NZL001","NZL001 - Margot Forde Genebank, AgResearch Ltd","BZ 6096","Triticum spelta","Triticum","spelta","Triticum","aestivum","spelt","2010/12","","","Unknown","","","","","","12) Seed medium-term","","","Margot Forde Genebank, AgResearch Ltd","http://www.fao.org/wiews/data/organizations/en/?instcode=NZL001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NZL","New Zealand","NZL001","NZL001 - Margot Forde Genebank, AgResearch Ltd","BZ 5842","Triticum spelta","Triticum","spelta","Triticum","aestivum","spelt","2010/12","","","Unknown","","","","","","12) Seed medium-term","","","Margot Forde Genebank, AgResearch Ltd","http://www.fao.org/wiews/data/organizations/en/?instcode=NZL001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NZL","New Zealand","NZL001","NZL001 - Margot Forde Genebank, AgResearch Ltd","BZ 5839","Triticum spelta","Triticum","spelta","Triticum","aestivum","spelt","2010/12","","","Unknown","","","","","","12) Seed medium-term","","","Margot Forde Genebank, AgResearch Ltd","http://www.fao.org/wiews/data/organizations/en/?instcode=NZL001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NZL","New Zealand","NZL001","NZL001 - Margot Forde Genebank, AgResearch Ltd","BZ 5840","Triticum spelta","Triticum","spelta","Triticum","aestivum","spelt","2010/12","","","Unknown","","","","","","12) Seed medium-term","","","Margot Forde Genebank, AgResearch Ltd","http://www.fao.org/wiews/data/organizations/en/?instcode=NZL001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NZL","New Zealand","NZL001","NZL001 - Margot Forde Genebank, AgResearch Ltd","BZ 12707","Triticum sp.","Triticum","sp.","Triticum","","wheat","2015/07","","","Unknown","","","","","","12) Seed medium-term","","","Margot Forde Genebank, AgResearch Ltd","http://www.fao.org/wiews/data/organizations/en/?instcode=NZL001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NZL","New Zealand","NZL001","NZL001 - Margot Forde Genebank, AgResearch Ltd","BZ 6030","Triticum durum","Triticum","durum","Triticum","turgidum","durum wheat","2010/12","","","Unknown","","","","","","12) Seed medium-term","","","Margot Forde Genebank, AgResearch Ltd","http://www.fao.org/wiews/data/organizations/en/?instcode=NZL001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NZL","New Zealand","NZL001","NZL001 - Margot Forde Genebank, AgResearch Ltd","BZ 5831","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","common wheat","2010/12","","","Unknown","","","","","","12) Seed medium-term","","","Margot Forde Genebank, AgResearch Ltd","http://www.fao.org/wiews/data/organizations/en/?instcode=NZL001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NZL","New Zealand","NZL001","NZL001 - Margot Forde Genebank, AgResearch Ltd","BZ 5928","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","common wheat","2010/12","","","Unknown","","","","","","12) Seed medium-term","","","Margot Forde Genebank, AgResearch Ltd","http://www.fao.org/wiews/data/organizations/en/?instcode=NZL001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NZL","New Zealand","NZL001","NZL001 - Margot Forde Genebank, AgResearch Ltd","BZ 5803","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","common wheat","2010/11","","","Unknown","","","","","","12) Seed medium-term","","","Margot Forde Genebank, AgResearch Ltd","http://www.fao.org/wiews/data/organizations/en/?instcode=NZL001","FAO-WIEWS (http://www.fao.org/wiews)"
